session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set
s_883772,2026-03-09 20:18:13,facebook,fb_camp_0002,tablet,A,South,0,6.4,0.0,0,0,5.93,0,0,0,
s_881235,2026-03-24 14:07:04,google,g_camp_0011,desktop,B,Northeast,1,97.9,42.2,10,6,3.51,0,0,0,
s_465733,2026-03-06 09:57:42,facebook,fb_camp_0001,mobile,B,West,0,47.0,37.6,2,4,6.9,0,0,0,
s_034121,2026-03-27 15:41:32,google,g_camp_0012,mobile,B,South,0,22.0,38.5,1,2,4.93,0,0,0,
s_563123,2026-03-21 11:08:50,google,g_camp_0012,desktop,A,West,0,87.2,86.0,10,7,2.38,1,3,0,
s_102570,2026-03-15 00:34:55,google,g_camp_0011,desktop,A,Midwest,0,129.5,90.4,6,7,2.52,0,0,0,
s_547381,2026-02-26 19:27:48,facebook,fb_camp_0002,tablet,B,West,0,29.0,33.2,3,5,3.57,1,4,0,
s_023372,2026-03-26 03:27:32,facebook,fb_camp_0001,mobile,B,Northeast,1,7.4,11.5,2,2,8.32,0,0,0,
s_421785,2026-02-17 14:56:23,facebook,fb_camp_0002,mobile,B,South,0,30.4,21.6,0,3,3.44,0,0,0,
s_663733,2026-02-24 08:03:38,facebook,fb_camp_0007,mobile,B,West,0,10.3,0.2,17,0,0.99,0,0,0,
s_893321,2026-02-21 10:03:50,facebook,fb_camp_0003,mobile,B,Midwest,0,11.5,0.0,1,1,8.97,0,0,0,
s_540468,2026-03-27 23:50:53,google,g_camp_0011,mobile,A,South,1,234.0,83.3,10,7,3.45,1,12,1,1.0
s_957092,2026-03-20 01:54:44,facebook,fb_camp_0003,desktop,B,Northeast,0,18.7,62.7,2,2,7.19,0,0,0,
s_378435,2026-03-25 12:36:58,facebook,fb_camp_0001,mobile,B,South,0,56.0,,1,1,11.34,0,0,0,
s_108756,2026-03-02 18:17:12,facebook,fb_camp_0002,tablet,A,Midwest,0,18.1,28.9,3,1,,0,0,0,
s_603818,2026-03-12 08:42:29,google,g_camp_0011,mobile,A,Midwest,0,120.1,98.3,6,5,7.05,0,0,0,
s_665091,2026-02-16 18:38:31,facebook,fb_camp_0002,mobile,A,South,0,47.7,48.8,3,4,5.02,0,0,0,
s_112435,2026-03-12 15:22:51,google,g_camp_0013,mobile,A,South,0,296.2,17.1,7,6,3.95,0,0,0,
s_989062,2026-02-06 18:22:24,facebook,fb_camp_0001,mobile,A,Midwest,0,12.5,0.0,1,0,4.47,0,0,0,
s_193526,2026-02-26 21:43:52,facebook,fb_camp_0003,desktop,A,Northeast,0,13.1,48.9,4,4,6.51,0,0,0,
s_515271,2026-03-12 11:53:01,google,g_camp_0011,desktop,A,Midwest,1,73.7,96.5,10,6,1.02,1,10,1,1.0
s_019083,2026-02-23 00:24:36,facebook,fb_camp_0007,mobile,B,West,0,0.7,5.2,17,0,0.93,0,0,0,
s_636566,2026-03-14 02:11:04,facebook,fb_camp_0001,mobile,A,Northeast,0,87.8,,3,4,8.47,0,0,0,
s_894683,2026-03-19 09:50:36,facebook,fb_camp_0003,mobile,B,West,0,10.0,5.0,1,2,4.85,0,0,0,
s_617033,2026-03-24 05:57:07,facebook,fb_camp_0001,desktop,A,Midwest,0,77.2,54.3,10,2,4.3,0,0,0,
s_323261,2026-02-18 07:30:16,google,g_camp_0012,mobile,B,South,0,11.5,89.6,4,1,3.91,0,0,0,
s_442548,2026-02-13 12:57:34,facebook,fb_camp_0003,mobile,A,West,1,10.3,7.3,1,1,6.84,0,0,0,
s_169276,2026-02-27 14:24:39,google,g_camp_0012,mobile,A,South,0,85.7,59.7,10,3,,0,0,0,
s_063870,2026-02-12 19:56:08,facebook,fb_camp_0001,mobile,B,Midwest,0,36.1,56.7,6,3,4.21,0,0,0,
s_343319,2026-02-23 04:27:05,google,g_camp_0011,mobile,B,South,0,8.6,37.2,5,3,3.61,0,0,0,
s_746236,2026-02-23 19:37:32,facebook,fb_camp_0001,mobile,B,Midwest,0,47.5,22.2,0,2,12.89,0,0,0,
s_133376,2026-02-28 19:31:14,facebook,fb_camp_0001,mobile,B,West,1,10.5,31.5,0,1,5.85,0,0,0,
s_533722,2026-02-11 12:13:52,google,g_camp_0011,mobile,A,West,1,55.3,67.7,3,3,4.14,0,0,0,
s_214349,2026-02-08 05:04:07,google,g_camp_0012,desktop,A,Northeast,0,36.7,43.0,7,2,7.66,0,0,0,
s_250890,2026-03-23 05:15:46,google,g_camp_0011,mobile,B,South,0,73.0,73.5,10,7,1.3,0,0,0,
s_342412,2026-03-11 14:37:22,facebook,fb_camp_0007,mobile,A,Midwest,0,2.8,3.3,64,1,0.43,0,0,0,
s_240695,2026-03-11 00:56:58,google,g_camp_0011,mobile,B,South,0,102.6,61.8,3,2,8.95,0,0,0,
s_381608,2026-03-21 17:08:58,facebook,fb_camp_0002,mobile,B,Northeast,0,52.2,64.0,4,0,9.85,0,0,0,
s_318725,2026-03-01 21:07:56,facebook,fb_camp_0002,desktop,B,West,0,76.0,33.2,6,4,4.42,1,2,0,
s_640719,2026-03-05 15:36:37,facebook,fb_camp_0003,tablet,B,Midwest,0,4.4,0.0,4,0,10.54,0,0,0,
s_518621,2026-02-25 08:56:35,facebook,fb_camp_0003,mobile,B,Northeast,0,17.0,25.4,1,0,7.42,0,0,0,
s_318040,2026-03-18 22:47:07,facebook,fb_camp_0002,mobile,A,South,1,39.4,62.8,3,2,,0,0,0,
s_273798,2026-03-11 03:15:34,facebook,fb_camp_0001,mobile,A,Midwest,0,13.6,29.1,4,0,3.74,0,0,0,
s_040853,2026-03-11 19:14:16,facebook,fb_camp_0002,mobile,B,West,0,32.9,25.0,0,1,7.87,0,0,0,
s_389630,2026-03-04 23:11:48,facebook,fb_camp_0003,desktop,A,Northeast,0,15.3,80.4,4,3,4.55,0,0,0,
s_327609,2026-03-14 18:19:40,google,g_camp_0011,desktop,A,South,0,22.6,54.8,3,5,2.46,0,0,0,
s_541594,2026-03-22 18:41:20,facebook,fb_camp_0007,mobile,B,South,0,5.5,5.0,37,0,1.41,0,0,0,
s_696343,2026-03-02 08:17:13,facebook,fb_camp_0001,mobile,B,Midwest,0,38.4,72.8,3,3,2.75,0,0,0,
s_903598,2026-02-16 17:20:32,google,g_camp_0011,mobile,B,Northeast,1,88.3,54.8,4,5,3.09,0,0,0,
s_220515,2026-02-06 07:38:47,google,g_camp_0011,mobile,A,West,0,43.3,69.1,7,7,2.48,0,0,0,
s_451078,2026-03-25 05:53:33,facebook,fb_camp_0003,mobile,A,West,0,11.7,11.2,3,0,8.15,0,0,0,
s_424346,2026-03-19 20:17:00,facebook,fb_camp_0002,mobile,B,Northeast,0,43.0,31.3,0,0,7.7,0,0,0,
s_976085,2026-02-12 11:13:58,google,g_camp_0011,mobile,B,Northeast,0,45.5,88.8,5,5,1.39,0,0,0,
s_807000,2026-02-20 09:41:29,facebook,fb_camp_0001,desktop,A,Northeast,0,30.5,63.6,3,4,5.03,0,0,0,
s_465878,2026-03-12 21:02:29,google,g_camp_0011,mobile,B,Northeast,0,21.0,17.9,1,0,9.56,0,0,0,
s_718322,2026-03-02 16:39:08,facebook,fb_camp_0001,mobile,B,South,0,19.1,7.2,5,3,6.57,0,0,0,
s_582146,2026-03-04 09:35:49,google,g_camp_0012,mobile,B,West,1,37.6,62.5,2,3,4.71,0,0,0,
s_343373,2026-02-11 03:20:23,facebook,fb_camp_0002,mobile,B,South,0,7.9,0.0,4,2,6.74,0,0,0,
s_373833,2026-03-09 00:38:47,facebook,fb_camp_0001,mobile,B,West,1,6.6,29.4,1,2,3.21,0,0,0,
s_663316,2026-02-06 05:29:58,facebook,fb_camp_0003,mobile,B,Northeast,0,115.9,42.1,4,2,9.52,0,0,0,
s_696769,2026-02-02 00:34:52,facebook,fb_camp_0002,desktop,B,Northeast,0,21.4,39.0,6,3,1.21,0,0,0,
s_397636,2026-03-23 19:10:13,google,g_camp_0011,desktop,A,Northeast,0,76.4,40.2,7,6,4.63,0,0,0,
s_478430,2026-03-15 00:53:49,facebook,fb_camp_0001,mobile,B,West,1,4.8,0.0,1,1,3.86,0,0,0,
s_160415,2026-03-15 03:14:41,facebook,fb_camp_0002,desktop,B,Midwest,0,36.5,0.0,2,3,2.5,0,0,0,
s_754768,2026-02-26 06:36:57,facebook,fb_camp_0002,mobile,A,West,0,55.6,19.0,2,1,11.93,0,0,0,
s_277971,2026-02-19 15:08:54,google,g_camp_0011,desktop,A,West,1,173.9,87.0,9,6,1.82,1,8,1,0.0
s_379927,2026-02-19 20:34:29,google,g_camp_0012,desktop,A,South,0,265.4,100.0,9,8,1.51,1,8,1,0.0
s_140381,2026-03-03 22:19:24,facebook,fb_camp_0001,mobile,B,South,0,68.7,25.8,2,2,8.36,0,0,0,
s_830890,2026-02-17 00:14:42,facebook,fb_camp_0001,mobile,B,South,1,26.0,11.0,1,4,13.21,0,0,0,
s_745147,2026-03-03 12:07:30,google,g_camp_0013,desktop,A,Midwest,0,24.9,39.0,3,6,4.58,0,0,0,
s_636755,2026-02-20 15:37:26,facebook,fb_camp_0001,mobile,B,Northeast,0,8.8,11.2,2,0,5.32,0,0,0,
s_371391,2026-03-14 15:11:25,facebook,fb_camp_0007,desktop,A,West,0,9.2,1.1,64,0,0.97,0,0,0,
s_286624,2026-02-23 15:26:35,google,g_camp_0012,mobile,A,South,0,20.0,67.7,7,6,2.57,1,1,0,
s_089249,2026-02-02 12:19:59,google,g_camp_0011,desktop,A,Midwest,0,161.2,67.0,8,6,3.77,0,0,0,
s_146834,2026-02-09 11:14:41,facebook,fb_camp_0003,mobile,B,South,0,36.5,10.8,2,3,4.74,0,0,0,
s_796903,2026-02-19 02:12:27,facebook,fb_camp_0007,desktop,A,South,0,9.9,3.7,21,1,1.04,0,0,0,
s_270754,2026-02-08 21:06:23,facebook,fb_camp_0002,mobile,A,Northeast,0,32.1,0.6,2,0,11.22,0,0,0,
s_109521,2026-03-15 00:37:52,facebook,fb_camp_0002,mobile,A,South,1,10.8,63.4,3,4,2.69,0,0,0,
s_314805,2026-03-10 19:31:50,facebook,fb_camp_0002,desktop,A,South,0,11.7,64.7,3,3,2.09,0,0,0,
s_837030,2026-03-15 10:25:37,google,g_camp_0012,mobile,A,South,1,25.0,72.7,5,7,3.44,1,3,0,
s_894717,2026-03-05 02:18:28,facebook,fb_camp_0001,mobile,A,Northeast,1,6.8,23.8,1,2,3.65,0,0,0,
s_971424,2026-03-12 16:16:58,google,g_camp_0011,mobile,A,Midwest,0,44.0,58.7,4,2,6.69,0,0,0,
s_804767,2026-02-24 03:19:39,facebook,fb_camp_0003,desktop,A,South,1,28.5,20.8,5,6,3.36,0,0,0,
s_388502,2026-02-25 12:22:27,facebook,fb_camp_0003,mobile,B,South,0,8.3,70.9,5,2,13.9,0,0,0,
s_144764,2026-02-18 22:56:46,facebook,fb_camp_0002,mobile,B,South,0,27.6,20.5,4,1,4.91,0,0,0,
s_892733,2026-03-27 05:54:08,google,g_camp_0012,mobile,B,West,0,31.8,42.8,8,6,1.98,1,2,0,
s_144829,2026-02-11 20:50:33,facebook,fb_camp_0007,desktop,A,Northeast,0,6.1,5.0,50,1,0.39,0,0,0,
s_815644,2026-02-28 12:30:58,facebook,fb_camp_0001,mobile,B,Midwest,0,30.5,47.5,2,4,6.93,0,0,0,
s_922651,2026-02-05 00:39:55,facebook,fb_camp_0002,desktop,A,South,0,12.0,24.8,2,0,7.99,0,0,0,
s_607553,2026-03-25 04:13:40,google,g_camp_0011,mobile,B,Northeast,0,14.6,24.4,1,1,8.39,0,0,0,
s_192769,2026-02-09 08:18:02,facebook,fb_camp_0001,mobile,B,Midwest,0,32.5,40.1,1,0,5.83,0,0,0,
s_041340,2026-02-27 10:30:51,facebook,fb_camp_0003,mobile,B,Northeast,0,21.3,48.0,2,5,5.89,0,0,0,
s_924894,2026-02-27 18:35:29,google,g_camp_0013,mobile,B,South,0,25.4,62.5,7,6,2.37,1,12,1,0.0
s_074021,2026-03-23 17:17:10,facebook,fb_camp_0001,mobile,B,Northeast,0,22.1,11.6,1,1,8.72,0,0,0,
s_623602,2026-02-07 11:02:57,facebook,fb_camp_0001,mobile,B,South,0,24.9,25.1,3,2,5.35,0,0,0,
s_574523,2026-02-24 17:57:21,google,g_camp_0012,mobile,B,Midwest,0,15.9,34.3,5,6,4.85,0,0,0,
s_431272,2026-03-10 00:28:34,google,g_camp_0011,mobile,B,Northeast,1,24.2,31.7,5,5,7.3,0,0,0,
s_256243,2026-02-17 07:09:24,google,g_camp_0011,mobile,B,Midwest,0,78.3,44.7,6,3,5.06,0,0,0,
s_148121,2026-02-04 11:59:54,facebook,fb_camp_0001,desktop,A,Midwest,0,31.6,39.1,3,6,11.34,0,0,0,
s_216109,2026-02-06 13:29:59,facebook,fb_camp_0002,desktop,B,South,1,103.0,43.5,8,2,3.36,1,1,0,
s_757031,2026-03-10 20:11:17,facebook,fb_camp_0002,desktop,A,Midwest,0,6.3,35.7,0,3,8.56,0,0,0,
s_897738,2026-02-24 07:38:56,facebook,fb_camp_0003,mobile,A,Midwest,0,9.3,5.3,1,0,3.59,0,0,0,
s_823959,2026-03-18 20:17:53,facebook,fb_camp_0001,desktop,A,West,0,40.4,77.9,7,5,6.95,0,0,0,
s_267596,2026-02-14 21:16:57,google,g_camp_0012,mobile,B,Northeast,0,18.0,41.0,2,1,8.65,0,0,0,
s_771721,2026-02-04 04:51:18,facebook,fb_camp_0007,mobile,A,Northeast,0,5.5,1.2,56,1,1.75,0,0,0,
s_880556,2026-03-14 15:11:59,google,g_camp_0012,mobile,B,Northeast,0,48.7,60.8,3,5,2.45,1,3,0,
s_049731,2026-03-11 07:39:04,facebook,fb_camp_0003,mobile,B,Northeast,0,20.9,7.7,0,3,10.63,0,0,0,
s_261650,2026-03-10 02:32:38,facebook,fb_camp_0001,mobile,A,West,0,6.0,20.3,0,0,11.55,0,0,0,
s_534490,2026-03-22 13:11:48,google,g_camp_0011,desktop,A,Midwest,0,33.9,67.9,4,2,1.95,0,0,0,
s_040650,2026-02-07 09:41:45,google,g_camp_0011,mobile,B,South,0,19.4,41.5,5,5,9.0,0,0,0,
s_996909,2026-02-07 01:24:29,google,g_camp_0011,desktop,A,South,0,57.7,83.6,6,6,3.59,1,5,0,
s_259783,2026-03-11 11:42:15,facebook,fb_camp_0003,mobile,B,Midwest,0,15.9,4.9,0,1,7.72,0,0,0,
s_805961,2026-03-24 19:18:01,facebook,fb_camp_0001,mobile,B,Midwest,1,10.3,,1,2,6.19,0,0,0,
s_230450,2026-03-07 10:52:02,facebook,fb_camp_0003,mobile,B,South,0,8.0,20.4,4,0,5.82,0,0,0,
s_338056,2026-03-14 16:37:47,facebook,fb_camp_0001,mobile,A,West,0,47.5,27.9,2,3,4.98,0,0,0,
s_802260,2026-02-17 07:51:42,google,g_camp_0013,mobile,A,Northeast,0,42.9,29.9,1,3,3.5,1,4,0,
s_449388,2026-02-24 04:38:47,facebook,fb_camp_0003,mobile,B,Northeast,0,23.2,47.4,5,1,7.12,0,0,0,
s_727481,2026-03-02 21:01:55,google,g_camp_0011,mobile,A,Northeast,0,39.1,34.6,1,3,4.77,0,0,0,
s_422730,2026-02-20 01:02:50,google,g_camp_0011,mobile,B,Northeast,0,56.4,29.4,3,1,3.11,0,0,0,
s_017216,2026-02-13 19:35:20,google,g_camp_0013,mobile,B,South,0,14.5,59.4,2,1,4.53,0,0,0,
s_578963,2026-02-12 07:02:31,google,g_camp_0013,desktop,A,South,0,84.4,91.5,7,5,2.9,0,0,0,
s_116180,2026-03-27 10:06:37,facebook,fb_camp_0003,mobile,A,South,0,32.1,0.8,2,3,7.66,0,0,0,
s_039555,2026-02-15 04:33:42,facebook,fb_camp_0003,mobile,B,South,0,8.9,0.0,2,2,4.39,0,0,0,
s_355370,2026-02-24 12:19:03,google,g_camp_0012,mobile,A,Midwest,1,18.0,67.2,3,4,11.98,0,0,0,
s_269183,2026-03-05 01:44:31,facebook,fb_camp_0001,desktop,A,West,0,79.7,35.7,2,5,8.11,0,0,0,
s_332728,2026-02-18 23:29:37,facebook,fb_camp_0002,mobile,B,South,0,74.4,36.9,5,5,3.4,1,4,0,
s_716187,2026-02-25 14:37:15,facebook,fb_camp_0001,mobile,B,Northeast,1,91.0,24.4,1,2,4.49,0,0,0,
s_024522,2026-02-11 14:40:12,google,g_camp_0012,desktop,A,Northeast,0,64.2,91.7,10,7,1.82,0,0,0,
s_741102,2026-02-22 02:39:11,facebook,fb_camp_0002,mobile,B,South,0,17.7,32.5,1,1,2.69,0,0,0,
s_092267,2026-02-02 04:21:04,facebook,fb_camp_0003,tablet,A,South,0,49.5,39.5,6,4,3.22,0,0,0,
s_554193,2026-02-12 19:57:33,google,g_camp_0011,mobile,B,West,1,63.0,80.8,4,4,,1,2,0,
s_729765,2026-03-21 21:39:19,facebook,fb_camp_0002,mobile,B,South,0,45.5,10.9,3,1,6.61,0,0,0,
s_273743,2026-03-06 13:21:17,facebook,fb_camp_0001,tablet,A,Northeast,1,55.2,53.4,4,3,7.71,0,0,0,
s_230705,2026-03-02 19:07:13,facebook,fb_camp_0001,desktop,A,South,0,74.3,41.3,5,4,3.62,1,4,0,
s_610674,2026-02-27 19:18:40,facebook,fb_camp_0002,mobile,B,West,0,27.5,0.0,5,1,,0,0,0,
s_851160,2026-02-16 03:47:34,google,g_camp_0012,mobile,A,Midwest,0,44.9,44.1,10,6,1.91,0,0,0,
s_034157,2026-03-08 11:43:06,google,g_camp_0011,desktop,A,Northeast,0,42.3,70.1,2,3,5.26,0,0,0,
s_732015,2026-03-09 17:42:04,google,g_camp_0013,desktop,B,Northeast,0,192.9,83.1,10,5,2.72,1,4,0,
s_877905,2026-02-19 10:31:10,facebook,fb_camp_0001,mobile,B,South,1,17.2,27.0,2,1,4.7,0,0,0,
s_220307,2026-02-13 19:35:40,facebook,fb_camp_0002,tablet,B,South,1,14.0,25.8,3,2,3.89,1,8,1,1.0
s_579425,2026-03-07 14:04:02,google,g_camp_0012,mobile,A,West,1,39.9,46.4,4,4,2.48,0,0,0,
s_631724,2026-03-09 21:04:17,facebook,fb_camp_0001,mobile,A,Midwest,0,2.8,0.0,2,0,4.13,0,0,0,
s_431805,2026-03-12 17:43:19,google,g_camp_0012,mobile,A,South,0,22.5,88.1,4,5,1.84,0,0,0,
s_398255,2026-02-17 03:16:48,facebook,fb_camp_0007,mobile,B,West,0,10.1,1.4,45,0,1.57,0,0,0,
s_406050,2026-02-22 00:35:46,google,g_camp_0011,mobile,A,Northeast,0,42.4,41.8,6,2,6.58,0,0,0,
s_371298,2026-03-27 05:39:05,facebook,fb_camp_0003,mobile,A,West,0,2.0,12.6,1,0,18.83,0,0,0,
s_427556,2026-02-14 20:12:01,facebook,fb_camp_0003,mobile,B,South,0,25.1,0.1,2,1,8.68,0,0,0,
s_705766,2026-03-13 08:51:22,facebook,fb_camp_0001,desktop,A,West,0,136.5,59.9,3,3,2.84,0,0,0,
s_434307,2026-03-03 14:22:50,facebook,fb_camp_0003,mobile,B,West,0,23.3,30.9,3,2,7.77,0,0,0,
s_839949,2026-02-16 20:40:40,facebook,fb_camp_0003,mobile,A,West,0,51.4,12.0,5,3,3.69,0,0,0,
s_807406,2026-03-16 13:57:46,facebook,fb_camp_0001,mobile,B,South,1,7.2,39.8,5,7,3.71,0,0,0,
s_700522,2026-02-13 16:43:55,facebook,fb_camp_0002,tablet,A,Midwest,0,26.8,17.0,2,0,5.44,0,0,0,
s_923591,2026-03-15 14:44:31,google,g_camp_0011,mobile,B,South,0,101.8,36.8,5,3,5.1,1,3,0,
s_641596,2026-02-19 14:14:13,google,g_camp_0011,mobile,A,Northeast,0,14.7,35.1,5,2,8.11,0,0,0,
s_398526,2026-02-28 10:11:52,facebook,fb_camp_0001,mobile,B,South,0,14.0,7.9,2,2,6.56,0,0,0,
s_389443,2026-02-14 17:48:20,facebook,fb_camp_0001,mobile,B,South,0,32.5,52.5,2,3,3.16,0,0,0,
s_742620,2026-02-19 07:50:47,facebook,fb_camp_0003,mobile,B,Midwest,0,16.8,0.0,3,1,10.93,0,0,0,
s_057299,2026-03-28 15:56:34,facebook,fb_camp_0003,mobile,B,West,0,18.0,40.7,2,0,12.02,0,0,0,
s_614997,2026-03-16 23:44:13,facebook,fb_camp_0001,desktop,A,South,0,95.5,51.0,3,4,7.78,0,0,0,
s_262913,2026-02-09 00:02:45,google,g_camp_0013,mobile,A,South,1,12.1,27.9,3,5,5.65,0,0,0,
s_449285,2026-02-16 00:29:09,facebook,fb_camp_0003,desktop,A,South,0,16.3,65.3,4,3,8.1,1,2,0,
s_822961,2026-03-28 18:03:47,facebook,fb_camp_0003,mobile,B,South,0,21.5,13.2,0,2,10.04,0,0,0,
s_870508,2026-03-10 04:48:36,facebook,fb_camp_0002,mobile,B,South,0,8.7,4.2,1,1,13.3,0,0,0,
s_673623,2026-03-11 12:47:22,facebook,fb_camp_0007,desktop,A,Midwest,0,1.1,2.8,17,1,0.89,0,0,0,
s_535272,2026-03-18 23:50:39,facebook,fb_camp_0003,desktop,A,Northeast,0,95.5,37.6,6,6,4.67,0,0,0,
s_942206,2026-02-16 04:06:27,google,g_camp_0011,mobile,B,South,0,98.2,53.6,2,4,6.87,0,0,0,
s_902342,2026-02-11 09:14:34,google,g_camp_0011,mobile,B,South,0,359.1,15.1,2,2,2.12,1,1,0,
s_085935,2026-03-27 22:41:59,facebook,fb_camp_0003,mobile,B,West,0,4.0,,2,1,7.79,0,0,0,
s_548852,2026-02-08 18:02:40,facebook,fb_camp_0002,mobile,A,Northeast,0,9.5,16.7,1,1,5.59,0,0,0,
s_942989,2026-02-06 20:43:19,google,g_camp_0012,mobile,B,Northeast,0,44.2,56.7,4,2,3.28,1,10,1,1.0
s_676699,2026-03-23 10:51:28,google,g_camp_0013,desktop,A,Northeast,1,39.2,50.5,0,4,3.45,0,0,0,
s_416957,2026-02-14 03:52:58,facebook,fb_camp_0001,mobile,B,Northeast,1,16.5,41.5,0,0,2.72,0,0,0,
s_523356,2026-03-06 07:20:58,facebook,fb_camp_0001,desktop,A,Midwest,1,92.7,45.3,8,3,3.01,1,7,1,0.0
s_229774,2026-03-21 20:12:16,facebook,fb_camp_0001,desktop,B,West,0,15.7,26.8,3,2,7.07,0,0,0,
s_253245,2026-03-24 08:24:48,google,g_camp_0013,desktop,B,Midwest,0,37.2,15.6,1,3,7.45,0,0,0,
s_768464,2026-02-11 13:26:06,google,g_camp_0011,mobile,A,West,0,12.1,0.0,0,2,7.18,0,0,0,
s_131345,2026-03-15 06:15:52,google,g_camp_0012,desktop,A,West,0,27.5,51.5,2,5,4.13,1,4,0,
s_486133,2026-03-07 08:33:22,facebook,fb_camp_0002,desktop,A,Midwest,1,55.3,23.7,4,4,3.93,0,0,0,
s_201659,2026-03-02 18:59:25,google,g_camp_0011,mobile,B,West,0,73.7,36.6,7,3,8.33,0,0,0,
s_447439,2026-03-06 13:40:12,facebook,fb_camp_0003,desktop,B,Midwest,0,12.4,71.5,1,4,5.56,1,5,0,
s_768230,2026-02-19 12:57:25,facebook,fb_camp_0003,mobile,B,West,0,30.7,0.0,1,2,5.34,0,0,0,
s_842309,2026-02-19 02:29:08,facebook,fb_camp_0001,mobile,B,South,1,25.1,,5,3,4.05,0,0,0,
s_121316,2026-03-27 13:13:17,facebook,fb_camp_0007,desktop,B,Midwest,0,4.7,2.0,56,0,,0,0,0,
s_810334,2026-03-20 04:35:47,google,g_camp_0011,mobile,A,Midwest,0,11.3,40.6,2,2,1.58,0,0,0,
s_934102,2026-02-12 04:42:55,google,g_camp_0011,desktop,A,West,0,13.3,38.5,5,4,3.96,1,3,0,
s_142922,2026-03-26 03:42:55,facebook,fb_camp_0007,mobile,B,South,0,2.5,,56,0,1.18,0,0,0,
s_974610,2026-03-17 03:19:44,google,g_camp_0011,desktop,A,Northeast,0,166.5,60.2,6,6,1.12,1,2,0,
s_429062,2026-02-17 13:52:54,facebook,fb_camp_0001,mobile,B,West,0,155.2,59.1,4,4,5.29,0,0,0,
s_331566,2026-02-13 05:05:48,facebook,fb_camp_0001,desktop,A,West,0,37.9,44.1,3,3,2.29,0,0,0,
s_944728,2026-02-18 09:37:11,facebook,fb_camp_0003,desktop,A,Midwest,0,45.9,42.4,4,2,3.05,0,0,0,
s_224497,2026-03-20 18:50:49,facebook,fb_camp_0003,desktop,A,Midwest,0,38.2,77.1,5,4,3.21,1,5,1,0.0
s_484564,2026-02-05 22:41:03,facebook,fb_camp_0007,desktop,A,West,1,9.0,2.3,31,1,1.51,0,0,0,
s_696511,2026-03-19 23:30:15,google,g_camp_0013,mobile,B,West,0,88.4,88.8,7,5,1.67,1,4,0,
s_716309,2026-03-07 08:39:35,google,g_camp_0012,desktop,B,South,0,229.3,100.0,10,5,1.73,0,0,0,
s_761627,2026-03-24 00:36:21,google,g_camp_0011,tablet,A,Midwest,0,50.2,30.3,4,4,5.55,0,0,0,
s_781877,2026-02-16 16:52:38,google,g_camp_0013,mobile,A,South,0,126.5,33.2,5,1,3.31,0,0,0,
s_513035,2026-03-06 21:14:43,facebook,fb_camp_0003,desktop,A,South,0,94.1,62.6,3,4,4.08,0,0,0,
s_595336,2026-02-19 17:12:39,facebook,fb_camp_0001,desktop,B,West,0,185.2,45.1,6,4,3.21,0,0,0,
s_390675,2026-02-11 06:33:20,facebook,fb_camp_0002,tablet,B,Northeast,0,20.8,36.9,0,1,3.66,0,0,0,
s_017215,2026-02-13 16:17:07,facebook,fb_camp_0002,mobile,B,Midwest,0,44.4,0.0,1,4,4.74,0,0,0,
s_547750,2026-03-22 13:16:39,facebook,fb_camp_0003,mobile,B,Midwest,0,18.0,77.5,2,6,9.69,0,0,0,
s_188830,2026-02-10 03:43:43,google,g_camp_0013,mobile,B,South,1,272.6,49.2,10,5,3.17,1,11,1,0.0
s_764017,2026-03-18 00:23:46,facebook,fb_camp_0003,mobile,B,Midwest,0,31.4,16.7,3,1,3.81,0,0,0,
s_118838,2026-03-18 05:36:57,google,g_camp_0011,mobile,B,South,0,37.4,62.6,0,2,4.77,1,5,0,
s_619939,2026-02-25 22:20:47,facebook,fb_camp_0002,mobile,A,South,1,22.7,31.0,6,3,2.52,0,0,0,
s_471773,2026-03-03 21:06:42,facebook,fb_camp_0002,mobile,A,Northeast,0,13.5,5.4,1,0,5.3,0,0,0,
s_947861,2026-02-16 19:10:31,google,g_camp_0011,mobile,B,Midwest,0,38.5,,5,3,2.36,0,0,0,
s_131857,2026-03-14 17:18:30,google,g_camp_0013,mobile,B,Midwest,0,19.6,39.7,6,2,2.28,0,0,0,
s_736424,2026-03-08 19:03:38,facebook,fb_camp_0003,tablet,A,South,0,19.1,0.0,3,0,5.65,0,0,0,
s_332535,2026-03-22 04:07:14,facebook,fb_camp_0002,mobile,A,Midwest,0,11.7,10.0,1,0,12.9,0,0,0,
s_347297,2026-03-10 14:18:30,facebook,fb_camp_0002,mobile,A,West,0,15.0,42.1,2,4,4.78,0,0,0,
s_249437,2026-02-02 23:41:02,google,g_camp_0012,desktop,A,South,0,74.8,53.4,8,4,1.75,0,0,0,
s_074920,2026-03-16 11:26:10,google,g_camp_0013,desktop,A,South,1,75.6,36.5,3,4,6.29,0,0,0,
s_097281,2026-03-26 11:17:27,facebook,fb_camp_0003,desktop,A,West,0,38.8,33.5,4,3,5.54,0,0,0,
s_507786,2026-03-14 12:28:35,facebook,fb_camp_0003,desktop,A,South,0,42.3,27.4,7,3,2.7,0,0,0,
s_741051,2026-03-18 22:49:51,facebook,fb_camp_0001,mobile,B,West,0,20.6,32.3,2,4,8.72,0,0,0,
